Evaluated expression,complexity,seed,F1 score,accuracy,precision,recall
"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceDest, type_TRANSFER), lukasiewicz_conorm(oldbalanceDest, oldbalanceDest)))))",11,2,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(fuzzy_not(lukasiewicz_conorm(oldbalanceOrig, type_TRANSFER))), fuzzy_not(lukasiewicz_conorm(newbalanceOrig, oldbalanceDest))), fuzzy_not(oldbalanceDest))",13,2,0.12864977026826738,0.9902016666666666,0.0727333668510139,0.5564102564102564
type_TRANSFER,1,3,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(newbalanceDest), type_TRANSFER)",4,3,0.04566768603465851,0.9843966666666667,0.024806201550387597,0.28717948717948716
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest))",5,3,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(oldbalanceDest), maxDest7), newbalanceDest)",6,3,0.08494690818238602,0.9902333333333333,0.04836415362731152,0.3487179487179487
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, lukasiewicz_s_implication(type_TRANSFER, newbalanceOrig)))",7,3,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"lukasiewicz_norm(fuzzy_not(lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(fuzzy_not(type_TRANSFER)), newbalanceDest), oldbalanceDest)), fuzzy_not(oldbalanceDest))",12,3,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"fuzzy_not(lukasiewicz_conorm(newbalanceOrig, lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_s_implication(lukasiewicz_s_implication(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(newbalanceDest)))), newbalanceOrig), type_TRANSFER)))))",17,3,0.12455238984898022,0.9906283333333333,0.0708842814105972,0.5128205128205128
"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(fuzzy_not(lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(type_TRANSFER), fuzzy_not(newbalanceDest))), oldbalanceDest)), newbalanceOrig))))))",18,3,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,4,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,4,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(newbalanceOrig, oldbalanceDest)), newbalanceDest)",6,4,0.10430054374691053,0.99396,0.0646050214329455,0.2705128205128205
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(lukasiewicz_conorm(type_PAYMENT, type_CASH_OUT), oldbalanceDest), newbalanceOrig))",8,4,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_conorm(type_TRANSFER, newbalanceDest), newbalanceOrig), fuzzy_not(fuzzy_not(oldbalanceDest))))))",13,4,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,5,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)",4,5,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)), maxDest3))",7,5,0.13168086754453912,0.9981316666666666,0.16634050880626222,0.10897435897435898
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_norm(type_TRANSFER, fuzzy_not(newbalanceOrig))), oldbalanceDest))",8,5,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
type_TRANSFER,1,6,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, fuzzy_not(maxDest3))",4,6,0.034940600978336823,0.98619,0.01921598770176787,0.19230769230769232
"fuzzy_not(fuzzy_not(lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))))",6,6,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)))",7,6,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), lukasiewicz_norm(type_TRANSFER, fuzzy_not(fuzzy_not(fuzzy_not(newbalanceOrig)))))",9,6,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
type_TRANSFER,1,7,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(meanDest3, fuzzy_not(oldbalanceDest))",4,7,0.01764540798428401,0.9066566666666667,0.00894508464931,0.6448717948717949
"fuzzy_not(lukasiewicz_s_implication(type_TRANSFER, maxDest7))",5,7,0.036790780141843976,0.9855133333333334,0.020135856380397867,0.2128205128205128
"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)))",6,7,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, lukasiewicz_s_implication(type_TRANSFER, maxDest7)))",7,7,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_norm(newbalanceDest, fuzzy_not(oldbalanceDest)))))",8,7,0.10572687224669605,0.9935716666666666,0.06453439003679592,0.2923076923076923
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, lukasiewicz_conorm(fuzzy_not(type_TRANSFER), lukasiewicz_conorm(oldbalanceDest, newbalanceOrig))))",9,7,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_conorm(fuzzy_not(newbalanceOrig), maxDest7)), lukasiewicz_s_implication(fuzzy_not(lukasiewicz_s_implication(fuzzy_not(oldbalanceDest), fuzzy_not(type_TRANSFER))), oldbalanceDest)))",17,7,0.11738012403569807,0.990275,0.06654090207511576,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_norm(lukasiewicz_s_implication(lukasiewicz_s_implication(lukasiewicz_norm(type_TRANSFER, type_TRANSFER), oldbalanceDest), newbalanceDest), fuzzy_not(lukasiewicz_conorm(oldbalanceDest, newbalanceOrig)))), oldbalanceDest))",18,7,0.12455238984898022,0.9906283333333333,0.0708842814105972,0.5128205128205128
type_TRANSFER,1,8,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,8,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, lukasiewicz_norm(fuzzy_not(oldbalanceDest), meanDest7))",6,8,0.06540518305224187,0.9848533333333334,0.03555456171735241,0.4076923076923077
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(newbalanceOrig, oldbalanceDest), fuzzy_not(type_TRANSFER)))",7,8,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceDest, type_TRANSFER), oldbalanceDest), oldbalanceDest))))",11,8,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"fuzzy_not(lukasiewicz_s_implication(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceDest, type_TRANSFER), newbalanceOrig)))), lukasiewicz_conorm(oldbalanceDest, type_CASH_IN)))",15,8,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,9,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, fuzzy_not(newbalanceOrig))",4,9,0.015053763440860216,0.9190866666666667,0.007647907647907648,0.4756410256410256
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,9,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), lukasiewicz_conorm(newbalanceOrig, oldbalanceDest)))",7,9,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"lukasiewicz_norm(lukasiewicz_conorm(type_TRANSFER, newbalanceDest), lukasiewicz_norm(fuzzy_not(oldbalanceDest), fuzzy_not(lukasiewicz_s_implication(fuzzy_not(oldbalanceDest), newbalanceOrig))))",13,9,0.12455238984898022,0.9906283333333333,0.0708842814105972,0.5128205128205128
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_conorm(fuzzy_not(oldbalanceDest), newbalanceOrig)), lukasiewicz_conorm(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), newbalanceDest))), newbalanceOrig)))",17,9,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,10,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,10,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(lukasiewicz_norm(newbalanceDest, fuzzy_not(oldbalanceDest)), newbalanceDest)",6,10,0.10028490028490028,0.992105,0.0588628762541806,0.3384615384615385
"lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(fuzzy_not(fuzzy_not(oldbalanceDest)), oldbalanceDest)), type_TRANSFER)",8,10,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), fuzzy_not(oldbalanceDest)), lukasiewicz_norm(fuzzy_not(newbalanceOrig), type_TRANSFER)))))",15,10,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(fuzzy_not(lukasiewicz_norm(oldbalanceDest, type_CASH_OUT))), lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_norm(meanDest3, type_TRANSFER), newbalanceDest), oldbalanceDest), oldbalanceDest)))))",19,10,0.1184041184041184,0.989725,0.06663447609850313,0.5307692307692308
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_s_implication(fuzzy_not(oldbalanceOrig), fuzzy_not(type_CASH_OUT)), lukasiewicz_conorm(lukasiewicz_conorm(type_CASH_IN, lukasiewicz_conorm(oldbalanceDest, lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_PAYMENT))), oldbalanceDest)), newbalanceOrig))",21,10,0.12864977026826738,0.9902016666666666,0.0727333668510139,0.5564102564102564
type_TRANSFER,1,11,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)",4,11,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(newbalanceDest, lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)))",6,11,0.083926453143535,0.9897033333333334,0.04745137491616365,0.3628205128205128
"lukasiewicz_norm(maxDest7, fuzzy_not(lukasiewicz_conorm(fuzzy_not(newbalanceDest), oldbalanceDest)))",7,11,0.08494690818238602,0.9902333333333333,0.04836415362731152,0.3487179487179487
"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, newbalanceOrig)), type_TRANSFER)))",8,11,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_s_implication(fuzzy_not(newbalanceDest), type_TRANSFER))), oldbalanceDest))",11,11,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"fuzzy_not(lukasiewicz_s_implication(fuzzy_not(newbalanceOrig), lukasiewicz_conorm(fuzzy_not(lukasiewicz_norm(lukasiewicz_conorm(lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)), newbalanceDest), lukasiewicz_s_implication(oldbalanceDest, newbalanceOrig))), oldbalanceDest)))",19,11,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
"lukasiewicz_norm(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(newbalanceOrig, oldbalanceDest))), fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(lukasiewicz_s_implication(oldbalanceOrig, oldbalanceDest)), type_TRANSFER), oldbalanceDest), oldbalanceDest)))))",22,11,0.12864977026826738,0.9902016666666666,0.0727333668510139,0.5564102564102564
type_TRANSFER,1,12,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)",4,12,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(newbalanceDest, lukasiewicz_norm(newbalanceDest, fuzzy_not(oldbalanceDest)))",6,12,0.10028490028490028,0.992105,0.0588628762541806,0.3384615384615385
"lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(oldbalanceDest), newbalanceDest), fuzzy_not(oldbalanceDest))",7,12,0.10572687224669605,0.9935716666666666,0.06453439003679592,0.2923076923076923
"fuzzy_not(lukasiewicz_s_implication(fuzzy_not(lukasiewicz_s_implication(type_TRANSFER, oldbalanceDest)), newbalanceOrig))",9,12,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(lukasiewicz_s_implication(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_s_implication(fuzzy_not(newbalanceDest), fuzzy_not(fuzzy_not(type_TRANSFER)))), oldbalanceDest)))), oldbalanceDest))",17,12,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_s_implication(type_TRANSFER, oldbalanceDest)), fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(type_DEBIT))))))), newbalanceDest), oldbalanceDest), newbalanceOrig))",21,12,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,13,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(oldbalanceOrig), type_TRANSFER)",4,13,0.021282841626302656,0.9777733333333334,0.011287560330063832,0.1858974358974359
"fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,13,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(newbalanceOrig), lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER))",7,13,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_conorm(newbalanceDest, type_TRANSFER)))), oldbalanceDest))))",13,13,0.12048513927762229,0.9890016666666667,0.06723189052506322,0.5794871794871795
"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(newbalanceOrig), fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(lukasiewicz_conorm(newbalanceDest, type_TRANSFER)), oldbalanceDest)))))))",14,13,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
type_TRANSFER,1,14,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(meanDest3, fuzzy_not(oldbalanceDest))",4,14,0.01764540798428401,0.9066566666666667,0.00894508464931,0.6448717948717949
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest))",5,14,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(newbalanceDest)), oldbalanceDest))",7,14,0.10572687224669605,0.9935716666666666,0.06453439003679592,0.2923076923076923
"lukasiewicz_norm(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(newbalanceOrig, oldbalanceDest)))), type_TRANSFER)",8,14,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
type_TRANSFER,1,15,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_norm(fuzzy_not(maxDest3), type_TRANSFER)",4,15,0.034940600978336823,0.98619,0.01921598770176787,0.19230769230769232
"fuzzy_not(lukasiewicz_conorm(maxDest7, fuzzy_not(type_TRANSFER)))",5,15,0.036790780141843976,0.9855133333333334,0.020135856380397867,0.2128205128205128
"lukasiewicz_norm(lukasiewicz_conorm(fuzzy_not(oldbalanceDest), type_PAYMENT), type_TRANSFER)",6,15,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(lukasiewicz_conorm(fuzzy_not(newbalanceDest), lukasiewicz_conorm(oldbalanceDest, oldbalanceDest)))",7,15,0.10572687224669605,0.9935716666666666,0.06453439003679592,0.2923076923076923
"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, newbalanceOrig)), type_TRANSFER)))",8,15,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"fuzzy_not(lukasiewicz_s_implication(fuzzy_not(newbalanceOrig), lukasiewicz_conorm(oldbalanceDest, fuzzy_not(lukasiewicz_conorm(type_TRANSFER, fuzzy_not(fuzzy_not(newbalanceDest)))))))",13,15,0.1265638638347396,0.9899933333333333,0.0713816869051526,0.5576923076923077
